selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a840e395542992ef85e239d,Are both The Straight Story and Frozen films of the same genre?,no,insufficient,insufficient,0.9244028641176468,0.9244028641176468,0,0,The Story of Frozen: Making a Disney Animated Classic || Straight-Jacket || Frozen Kiss || Frozen Scream || Frozen (musical),,frozen (2013 film) || the straight story,frozen (2013 film) || the straight story
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8492ab5542992a431d1a5b,"Which plane has seen more combat, the Northrop F-15 Reporter or the Northrop P-61 Black Widow?",The Northrop P-61 Black Widow,sufficient,sufficient,0.6417255058477983,0.6417255058477983,0,0,Northrop F-15 Reporter || Northrop P-61 Black Widow || Northrop Corporation || Korean Peninsula || North Korea,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8494b15542991dd0999d35,"Which magazine was founded first, Allure or Genre?",Allure is an American women’s beauty magazine,insufficient,insufficient,0.7846482719545452,0.7846482719545452,0,0,Allure (magazine) || Linda Wells || New York City || List of Allure cover models || Allure (album),,genre (magazine),genre (magazine)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a849c135542992a431d1a7a,What was the 2016 population of the city on the Bay Fundy which had an office of the Bank of British North America?,"67,575",insufficient,insufficient,0.8444090616082967,0.8444090616082967,0,0,Bay of Fundy || North America || Gulf of Maine || Atlantic Ocean || French language,,"bank of british north america || saint john, new brunswick","bank of british north america || saint john, new brunswick"
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a84a4e35542992a431d1a81,"Does Jimmy Barnes have more hits, both solo and in a group, than Yang Seung-ho has with his group?",yes,insufficient,insufficient,0.8681976217908788,0.8681976217908788,0,0,Yang Seung-ho || Boy band || MBLAQ || South Korea || Barnes Hits Anthology,,jimmy barnes,jimmy barnes
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a84b7db5542991dd0999db0,Are both Götterdämmerung and Dafne considered operas?,no,insufficient,insufficient,0.7095838163771754,0.7095838163771754,0,0,Götterdämmerung discography || Götterdämmerung || Bayreuth Festspielhaus || Der Ring des Nibelungen || Opera,,dafne,dafne
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a84b8555542991dd0999db2,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,insufficient,insufficient,0.7193868285161377,0.7193868285161377,0,0,Nobody Speak: Trials of the Free Press || Bollea v. Gawker || Brian Knappenberger || Gawker Media || Las Vegas Review-Journal,,sheldon adelson,sheldon adelson
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a84e9d35542994c784dda84,The Nike Mercurial Vapor is endorsed by a Stoke City football player who also plays for what national team?,the Switzerland national team,insufficient,insufficient,0.7431884193731725,0.7431884193731725,0,0,"Nike Mercurial Vapor || Association football || Football boot || Forward (association football) || Nike, Inc.",,xherdan shaqiri,xherdan shaqiri
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a84f06f5542994c784dda92,What type of community does Bob Hope Airport and Boeing Field have in common?,public,sufficient,sufficient,0.6055778775596329,0.6055778775596329,0,0,Boeing Field || Burbank–Bob Hope Airport station || Bob Hope Airport || Fort Hope Airport || Boeing,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a84f5195542994c784dda9d,What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,insufficient,insufficient,0.7378309665821334,0.7378309665821334,0,0,The Case for Democracy || Natan Sharansky || Foreign Affairs || Foreign policy || Israel,,ron dermer,ron dermer
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a851b0d5542997175ce1f7f,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,insufficient,insufficient,0.557570403101515,0.557570403101515,0,0,Dogo Cubano || Dog breed || Dog fighting || Dog type || Cuba,,dutch shepherd,dutch shepherd
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8555ea5542992a431d1b07,"The movie that was the directorial debut of Jonathan Glazer included the musical piece Lujon. Which other movie that has the letter ""B"" in it also includes this piece?",The Big Lebowski,insufficient,insufficient,0.9310806718764453,0.9310806718764453,0,0,Lujon || Lujon (musical instrument) || The Big Lebowski || Henry Mancini || Mr. Lucky (TV series),,sexy beast,sexy beast
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8587dd5542997b5ce40000,What program did this Basham brother who appeared with World Wrestling Entertainment between 2002 and 2007 participated in 2007?,Total Nonstop Action Wrestling,sufficient,sufficient,0.6969867313476531,0.6969867313476531,0,0,Doug Basham || Professional wrestling || Ring name || The Basham Brothers || Daniel Hollie,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a85dfcc5542994775f60673,"What South Korean actor was a member of the pop duo TVXQ and stared in Heading to the Ground, a 2009 MBC television series?",Jung Yun-ho,insufficient,insufficient,0.6841822984360532,0.6841822984360532,0,0,Heading to the Ground || Korean drama || South Korea || Go Ara || Lee Sang-yoon,,yunho,yunho
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a85eed75542996432c5713b,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico",insufficient,insufficient,0.7329687041321903,0.7329687041321903,0,0,Black Seminoles || Black Indians in the United States || Maroon (people) || Seminole || Slavery in the United States,,mascogos,mascogos
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a85fa815542996432c57155,Where was the movement that August Brancart published literature from centerd?,Western Europe,sufficient,sufficient,0.5656595192785907,0.5656595192785907,0,0,Auguste Brancart || Decadent movement || Edward Avery || Monsieur Vénus || Rachilde,,,
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8603f655429960ec39b601,"The composer of the music for the ballet ""The Seasons""  was the director of what organization from 1905 to 1928?",Saint Petersburg Conservatory,insufficient,insufficient,0.9177246041422306,0.9177246041422306,0,0,Gwinnett Ballet Theatre || The Seasons (ballet) || Edward II (ballet) || Charles Cushing || Association of Music and Ballet Schools of Serbia,,alexander glazunov,alexander glazunov
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a862f985542991e771815af,"Who wrote and directed the American film, Elephant?","American film ""Elephant"" by Gus Van Sant",insufficient,insufficient,0.9388329885325344,0.9388329885325344,0,0,The Elephant King || Hello Elephant || Sunny and the Elephant || To Shoot an Elephant || The Vanished Elephant,,2003 cannes film festival || elephant (2003 film),2003 cannes film festival || elephant (2003 film)
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8638945542994775f6072d,Are Sutera and Rhodotypos both types of shrub?,no,insufficient,insufficient,0.8578709219244308,0.8578709219244308,0,0,Rhodotypos || Shrub || China || Deciduous || Genus,,sutera,sutera
top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a864d9e5542994775f6073d,Were Ulrich Walter and Léopold Eyharts both from Germany?,no,insufficient,insufficient,0.9100437378161177,0.9100437378161177,0,0,Léopold Eyharts || Astronaut || Brigadier general || Engineer || French Air Force,,ulrich walter,ulrich walter
top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a865e8a55429960ec39b67a,Do the bands 3OH!3 and Moonbabies have the same number of members?,yes,sufficient,sufficient,0.9251469719400072,0.9251469719400072,0,0,Moonbabies at the Ballroom || MoonBabies (album) || Moonbabies (band) || 3OH!3 discography || 3OH!3,,,
