reranker_label,reranker_variant_id,selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7a112a5542990783324e2b,What kind of musicians are Mark Gaudet and Jan Axel Blomberg?,drummer,insufficient,insufficient,0.6679813408371196,0.6679813408371196,0,0,Jan Axel Blomberg || Steinar Sverd Johnsen || The Forsaken (album) || Hellhammer || Spellemannprisen,,mark gaudet,mark gaudet
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7b1c6b55429931da12c9ca,"Johnny Edwards and Ian Anderson are singers, who had joined the greater number of bands?","John Douglas ""Johnny"" Edwards",insufficient,insufficient,0.6422365952798317,0.6422365952798317,0,0,Johnny Edwards (musician) || King Kobra || Johnny Rod || Ian Haugland || Johnny Edwards (footballer),,ian anderson,ian anderson
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7b3ec95542995eb53be8d3,Edward C. Hugger and Alexander Acosta served at appointees for what job?,Secretary of Labor,insufficient,insufficient,0.26953563672389746,0.26953563672389746,0,1,Alexander Acosta || Bomb Hugger || Edward Bruce Alexander || George W. Bush || Hugger Mugger (novel),,edward c hugler,edward c hugler
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7b4073554299042af8f733,"Why did basketball player, ""The Process"" not play in the 77th season?",leg injury,insufficient,insufficient,0.9644679192529432,0.9644679192529432,0,0,Why She Would Not || Eddie Miller (basketball) || Tweener (basketball) || Basketball Bundesliga Most Improved Player || Cherry picking (basketball),,2015 16 philadelphia 76ers season || joel embiid,2015 16 philadelphia 76ers season || joel embiid
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7b41b555429931da12ca3f,Air Chief Marshal Hugh Caswall Tremenheere Dowding was unwillingly replaced in command by a senior commander in the Royal Air Force born on what date?,23 December 1893,insufficient,insufficient,0.142771985919667,0.142771985919667,0,1,Hugh Dowding || Air chief marshal || Royal Air Force || Big Wing || RAF Fighter Command,,sholto douglas 1st baron douglas of kirtleside,sholto douglas 1st baron douglas of kirtleside
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7b493855429931da12ca58,The Good Dinosaur features the voice of what Canadian-born New Zealand actress?,Anna Helene Paquin,insufficient,insufficient,0.34230162092204464,0.34230162092204464,0,1,The Good Dinosaur || Susan Brady (actress) || New Zealand || Lori Dungey || List of Canadian High Commissioners to New Zealand,,anna paquin,anna paquin
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7b55375542995eb53be91f,"Who did the player nicknamed ""The Human Highlight Film"" play for after he left the Atlanta Hawks?",Boston Celtics,insufficient,insufficient,0.76901047369301,0.76901047369301,0,0,"Dominique Wilkins || 1985–86 Atlanta Hawks season || Atlanta Hawks || 1968–69 Atlanta Hawks season || Atlanta Hawks, LLC",,1994 95 atlanta hawks season,1994 95 atlanta hawks season
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7b69b155429927d897bfbc,"The Welsh professional footballer Dan Hanford has association with which club that is based in Clitheroe, Lancashire?",Clitheroe Football Club,insufficient,insufficient,0.0758865212679588,0.0758865212679588,0,1,Dan Hanford || Clitheroe || Lancashire || Association football || Clitheroe cricket club,,clitheroe f c,clitheroe f c
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7b85ac5542997c3ec971ef,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,Robot Overlords,insufficient,insufficient,0.44464129921985895,0.44464129921985895,0,1,Gillian Anderson || Milo Parker || Francesca Fowler || Camille Anderson || List of awards and nominations received by Gillian Anderson,,robot overlords,robot overlords
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7b89a3554299294a54a9e3,A Big Daddy is a fictional character in a series that has sold more than how many copies? ,25 million copies,sufficient,sufficient,0.6865967424232234,0.6865967424232234,0,0,Daddy Who? Daddy Cool || Big Daddy (BioShock) || Survival (series) || Treasure Hunting (series) || BioShock (series),,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7bb2595542995eb53be99b,"Who was born first, George Kuchar or Arthur Penn?",Arthur Hiller Penn,insufficient,insufficient,0.3023827419555436,0.3023827419555436,0,1,George Kuchar || It Came from Kuchar || Arthur Penn (disambiguation) || Arthur Horace Penn || Mike Kuchar,,arthur penn,arthur penn
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7bf0d75542996dd594b85c,"What American actor born in 1946 was in a 1996 martial arts film written, produced, and directed by Donald G. Jackson and is also the uncle of Charlie Sheen?","Joseph ""Joe"" Estevez",sufficient,sufficient,0.679339762504432,0.679339762504432,0,0,Donald G. Jackson || Charlie Sheen || Joe Estevez || The Legend of the Roller Blade Seven || Max Hell Frog Warrior,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7c0dab5542997c3ec972d2,"Los Angeles Historic-Cultural Monument (No. 139) hosted an event by what organization on Oct 12, 1991?",IFBB professional bodybuilding,insufficient,insufficient,0.16670375837761187,0.16670375837761187,0,1,"Los Angeles Historic-Cultural Monument || Shrine Auditorium || Los Angeles || Watts, Los Angeles || California",,1991 ms olympia,1991 ms olympia
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7c17c95542990527d5544d,"A guitar player called Noodles is a longtime member of which band, The Smashing Pumpkins or The Offspring?",The Offspring,insufficient,insufficient,0.9244964610668905,0.9244964610668905,0,0,The Smashing Pumpkins || Billy Corgan || List of the Smashing Pumpkins band members || James Iha || D'arcy Wretzky,,the offspring,the offspring
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7c22bb554299683c1c62d3,"Was California State University, Dominguez Hills founded before or after Pacific Lutheran University?","Pacific Lutheran University (PLU), founded by Norwegian Lutheran pioneers in 1890",insufficient,insufficient,0.5127635738981066,0.5127635738981066,0,1,"California State University, Dominguez Hills || California State University || President of California State University, Dominguez Hills || Cal State Dominguez Hills Toros || California",,pacific lutheran university,pacific lutheran university
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7c6753554299683c1c62f9,What South Korean girl group formed by S.M. Entertainment recorded the Korean language song Lion Heart?,Girls' Generation,insufficient,insufficient,0.12463147736620162,0.12463147736620162,0,1,S.M. Entertainment || Lion Heart (album) || Lion Heart (song) || You Think || Korean language,,girls generation,girls generation
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7c67c15542990527d55498,Who was the electoral division that James Tully  represented in 1928 named after?,Sir Edmund Barton,insufficient,insufficient,0.9291439050219783,0.9291439050219783,0,0,Electoral division of Gillen || Electoral division of Palmerston || Electoral division of Wagaman || Electoral division of Berrimah || Electoral division of Leanyer,,division of barton || james tully australian politician,division of barton || james tully australian politician
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7c8ae855429935c91b5207,Which member of The New Russian School was both a doctor and a chemist besides being a composer?,Alexander Porfiryevich Borodin,sufficient,sufficient,0.8358822294263184,0.8358822294263184,0,0,Alexander Borodin || Borodin (disambiguation) || Russia || Alexander Knyazev || The Mighty Handful,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7ca98f55429935c91b5288,What religion was the martyr to whom the Lady of the Valey statue is dedicated?,Christian,insufficient,insufficient,0.7618395565687537,0.7618395565687537,0,0,"Our Lady of the Rockies || Lady on the rock (statue) || Lady of the Valley || Butte, Montana || Statue",,saint george,saint george
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7cbf8c554299452d57b9f4,"Which came out first, Dinosaur or McFarland, USA",Dinosaur,insufficient,insufficient,0.9357681913747453,0.9357681913747453,0,0,"McFarland, USA || McFarland School District || Mark Ciardi || Jamarkus McFarland || Cassie McFarland",,dinosaur film,dinosaur film
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7cdd6b55429909bec76858,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Louis XIV,insufficient,insufficient,0.8286082097660488,0.8286082097660488,0,0,Edward Sharpe and the Magnetic Zeros || PersonA || Alex Ebert || Here (Edward Sharpe album) || Up from Below,,louis xiv band,louis xiv band
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7cfea2554299452d57babe,"Which aired first, Life After People or Werner Herzog Eats His Shoe?",Werner Herzog Eats His Shoe,insufficient,insufficient,0.8992753888722167,0.8992753888722167,0,0,Werner Herzog Eats His Shoe || Werner Herzog || Errol Morris || Even Dwarfs Started Small || Les Blank,,life after people,life after people
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7d1c525542995ed0d165f2,"Where is the host of the American survival skills reality show, The Island, originally from?",Northern Ireland,insufficient,insufficient,0.20040013451592154,0.20040013451592154,0,1,The Island (U.S. TV series) || Survival Skills || Cody Lundin || Dual Survival || Les Stroud,,bear grylls,bear grylls
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7d3470554299452d57bb56,A scam involving a male calling small town fast-food restaurants and pretending to be a police officer to have them strip search employees was turned into a movie of what name?,Compliance,sufficient,sufficient,0.787966662393277,0.787966662393277,0,0,Strip search phone call scam || Strip search || Fast food restaurant || Compliance (film) || Gas leak phone call scam,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",Yellowcraig,insufficient,insufficient,0.3919707043778725,0.3919707043778725,0,1,Dirleton || Dirleton Castle || Scotland || East Lothian || North Berwick,,yellowcraigs,yellowcraigs
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7dbb605542997cc2c47486,Many jack-in-the-boxes use an English nursery rhyme with a Roud Folk Song Index number of what?,5249,insufficient,insufficient,0.3441922292998617,0.3441922292998617,0,1,Roud Folk Song Index || Jack Be Nimble || Jack Sprat || Nursery rhyme || Jack and Jill (nursery rhyme),,jack in the box || pop goes the weasel,jack in the box || pop goes the weasel
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7dc7735542990b8f503a93,Born 2 B.R.E.E.D. was co-written by the late singer-songwriter who has sold over how many records worldwide?,100 million,insufficient,insufficient,0.8222336851534254,0.8222336851534254,0,0,Ricardo Montaner || Rhett Lawrence || Catching a Tiger || Tina Arena || Escape (Enrique Iglesias album),,born 2 b r e e d || prince musician,born 2 b r e e d || prince musician
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7e05ba5542995f4f402392,For One Night Only was hosted by the man most well-known for hosting what show from 1962 until 1999?,The Late Late Show,insufficient,insufficient,0.6287058557571077,0.6287058557571077,0,0,One Night Only (TV series) || For One Night Only (Irish TV series) || One Man Show (album) || Stefan Raab || Ben Shephard,,gay byrne,gay byrne
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7e08b55542997cc2c474fe,What current NHL team owner played for the team that won the Stanley cup in 1992?,Mario Lemieux,insufficient,insufficient,0.9191565655977715,0.9191565655977715,0,0,Chicago Blackhawks || 1992 Stanley Cup playoffs || Pittsburgh Penguins || Montreal Maroons || Stanley Cup,,1992 stanley cup finals || mario lemieux,1992 stanley cup finals || mario lemieux
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7e0ed25542991319bc9424,"The 249th episode of ""The Simpsons"" was aired on what date?","November 1, 2000",insufficient,insufficient,0.9467834496191933,0.9467834496191933,0,0,The Town (The Simpsons) || YOLO (The Simpsons) || Lisa's Date with Density || The Simpsons Guy || Paths of Glory (The Simpsons),,the simpsons season 12 || treehouse of horror xi,the simpsons season 12 || treehouse of horror xi
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7e14a65542995ed0d16686,"What film was the screen debut of the musician nicknamed ""Lady Day""?",Symphony in Black,insufficient,insufficient,0.7454239344389406,0.7454239344389406,0,0,The Cowboy and the Lady (1911 film) || Tokyo Lady || Silent film || Self Made Lady || Later That Day,,billie holiday || symphony in black,billie holiday || symphony in black
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7e1cd955429965cec5ea76,During which months of the year does the goalkeeper for Bengaluru FC play? ,November to March,insufficient,insufficient,0.9554156547254903,0.9554156547254903,0,0,Bengaluru FC || Bengaluru FC Academy || List of Bengaluru FC players || History of Bengaluru FC || Indian Super League,,abhra mondal,abhra mondal
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7e21165542995ed0d166a2,"Who is younger, Billy Idol or Ray Wilson?",Raymond Wilson,insufficient,insufficient,0.49834193511562774,0.49834193511562774,0,1,Shock to the System (Billy Idol song) || Ray Wilson Live || Charmed Life (Billy Idol album) || Billy Idol (album) || Billy Idol,,ray wilson musician,ray wilson musician
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7e32905542991319bc943b,Jennifer Jones captained the gold medalists for Canada at the Sochi Winter Olympics in which event?,Curling,insufficient,insufficient,0.5296926698505674,0.5296926698505674,0,1,List of Olympic medalists in luge || Sochi || Jenny Jones (snowboarder) || Dawn McEwen || Canada at the 2014 Winter Olympics,,2007 trail appliances autumn gold curling classic || jennifer jones curler,2007 trail appliances autumn gold curling classic || jennifer jones curler
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7e618155429949594199b0,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,sufficient,sufficient,0.6047760974050063,0.6047760974050063,0,0,"New York State Route 9R || Boght Corners, New York || Albany County, New York || New York State Route 470 || Latham, New York",,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7e801b5542997cc2c47557,In which province is the city located that is the birthplace of Ed Wubbe?,North Holland,sufficient,sufficient,0.6909945956100148,0.6909945956100148,0,0,Amsterdam || Ed Wubbe || Roman Catholic Diocese of Edéa || Netherlands || Oued Ed-Dahab Province,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7f0c4b5542993067513600,"WHICH GROUP OF PEOPLE NICKNAMED THE US ARMYS REGIMENT ""BUFFALO SOLDIERS"" IN WHICH THOMAS SHAW WON THE MEDAL OF HONOR DURING THE INDIAN WARS?",Native American tribes,sufficient,sufficient,0.7257718817033852,0.7257718817033852,0,0,Buffalo Soldier || Thomas Shaw (Medal of Honor) || Medal of Honor || American Indian Wars || Thomas Boyne,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7f19eb55429934daa2fcdb,"Which band originated from the United States, Milky Chance or Stone Temple Pilots?",Stone Temple Pilots,insufficient,insufficient,0.4307251929278496,0.4307251929278496,0,1,Stone Temple Pilots discography || United States || Stone Temple Pilots || Down (Stone Temple Pilots song) || Core (Stone Temple Pilots album),,milky chance,milky chance
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7f1d3c5542993067513639,Which European based oil giant bought the commodities trading arm of J.P. Morgan in 2014?,Mercuria Energy Group Ltd,insufficient,insufficient,0.3873025171269945,0.3873025171269945,0,1,Mercuria Energy Group || Morgan Downey || Commodity market || JPMorgan Chase || Biodiesel,,claude wilfrid etoka,claude wilfrid etoka
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7f2d3e5542993067513675,The Bellagio resort owned by MGM Resorts international is located in which US city?,Las Vegas,sufficient,sufficient,0.6300113299371164,0.6300113299371164,0,0,Bellagio (resort) || MGM Resorts International || Resort || The Mirage || MGM Springfield,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f40055542992e7d278cc0, What did an English former footballer purchase in march 2009?,50 JJB Sports Fitness Clubs,insufficient,insufficient,0.9745305975381177,0.9745305975381177,0,0,Eddie Lowe (footballer) || Stuart Slater || Giuliano Grazioli || Eric Anderson (English footballer) || Bill Robertson (English footballer),,dave whelan || dw sports fitness,dave whelan || dw sports fitness
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f54665542992097ad2f1a,The city that hosted the Olympics where Taiwan competed as Chinese Taipei is situated at the confluence of what two rivers?,Bow River and the Elbow River,insufficient,insufficient,0.9129476372307007,0.9129476372307007,0,0,Chinese Taipei at the 2008 Summer Olympics || Taiwan || Chinese Taipei at the 2006 Winter Olympics || Chinese Taipei at the Olympics || Chinese Taipei at the 1998 Winter Olympics,,calgary || chinese taipei at the 1988 winter olympics,calgary || chinese taipei at the 1988 winter olympics
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f567e5542992097ad2f22,"Which year was the more recent engine series, the Honda K or Honda H, introduced?",2001,insufficient,insufficient,0.7457472404606085,0.7457472404606085,0,0,Honda B engine || Honda D engine || VTEC || Honda J engine || Honda K engine,,honda h engine,honda h engine
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f63645542992e7d278cf1,Did Vertical Horizon or LCD Soundsystem start their bands first?,Vertical Horizon,insufficient,insufficient,0.9795611445987573,0.9795611445987573,0,0,LCD Soundsystem || Give It Up (LCD Soundsystem song) || LCD Soundsystem discography || American Dream (LCD Soundsystem album) || Call the Police (LCD Soundsystem song),,vertical horizon,vertical horizon
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f66f155429969796c1a33,What 3 countries are part of the legal name of the airline that merged with Braathens in 2004?,Denmark–Norway–Sweden,insufficient,insufficient,0.6051046813821306,0.6051046813821306,0,0,Braathens || List of Braathens destinations || SAS Braathens || History of Braathens (1994–2004) || Airline,,scandinavian airlines,scandinavian airlines
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a7f87755542994857a76769,Belle Gold is a fictional character portrayed by an actress of what nationality?,Australian,insufficient,insufficient,0.6131333688516518,0.6131333688516518,0,0,Belle (Once Upon a Time) || Belle Dupree || Janis Gold || Mr. Gold || Uhura,,emilie de ravin,emilie de ravin
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a7fa08d55429969796c1af7,"Were the board games, Clans and Drunter und Drüber, both created by Leo Colovini?",Drunter und Drüber is a multiplayer board game invented by Klaus Teuber,insufficient,insufficient,0.1791554278841303,0.1791554278841303,0,1,Drunter und Drüber || Leo Colovini || Board game || 1991 in games || Hans im Glück,,clans board game,clans board game
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a7fc8d05542992e7d278d86,"Which Air Force member was behind enemy lines for 11 1/2 days and had the largest,longest and most complex rescue mission?","Lieutenant Colonel Iceal E. ""Gene"" Hambleton",sufficient,sufficient,0.7410027358415608,0.7410027358415608,0,0,Iceal Hambleton || Rescue of Bat 21 Bravo || United States Air Force || Combat Search and Rescue (Turkish Armed Forces) || Air Medal,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a802b595542995d8a8ddf51,"What is the familiar name for the first operation in the Battle of Normandy, also codenamed Operation Overlord?",D-Day,insufficient,insufficient,0.1547643236649462,0.1547643236649462,0,1,Operation Overlord || Invasion of Normandy || Normandy landings || Operation Epsom || Nazi Germany,,thomas d howie,thomas d howie
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a804f01554299485f5985bf,"Which magazine has more issues per month, Club or Pro Football Weekly ",Pro Football Weekly,insufficient,insufficient,0.0766833037669733,0.0766833037669733,0,1,Pro Football Weekly || Magazine || Ajax Magazine || Princeton Alumni Weekly || Toosquare Magazine,,club magazine,club magazine
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a806aca5542996402f6a503,Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,Orc characters,insufficient,insufficient,0.6274566196891731,0.6274566196891731,0,0,Tilted Mill Entertainment || Hinterland (video game) || Impressions Games || Video game developer || Video game,,orc,orc
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a8099935542996402f6a58b,"What television thriller anthology did the winner of one Golden Globe, two tony Awards and six Primetime Emmy Awards appear on?",Darkroom,insufficient,insufficient,0.7823225758068744,0.7823225758068744,0,0,Brian Dennehy || Primetime Emmy Award || Al Pacino on stage and screen || List of awards and nominations received by Lost || Tony Shalhoub,,darkroom tv series,darkroom tv series
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a809e9f5542996402f6a5b1,Ricky Martin's concert tour in 1999 featured an American heavy metal band formed in what year?,1991,insufficient,insufficient,0.33257032723064117,0.33257032723064117,0,1,List of Slipknot concert tours || Livin la Vida Loco || Eye to Eye Tour || Real Live Tour || The Unholy Alliance Tour,,machine head band,machine head band
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,Sleepy Brown,insufficient,insufficient,0.663064261447348,0.663064261447348,0,0,Grammy Award for Best Rap Performance by a Duo or Group || Grammy Award for Best Rap Performance || Grammy Award || Grammy Award for Best Rap Solo Performance || Play-N-Skillz,,ms jackson || so fresh so clean,ms jackson || so fresh so clean
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a80abb65542996402f6a5df,What organization affiliated with the National Collegiate Athletic Association Division were the 2012 Hawaii Warriors football team first year members of?,Mountain West Conference,insufficient,insufficient,0.021742385321642854,0.021742385321642854,0,1,2012 Hawaii Warriors football team || Hawaii Rainbow Warriors baseball || National Collegiate Athletic Association || Big West Conference || 2001 Hawaii Warriors football team,,mountain west conference,mountain west conference
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a80c79155429938b61421da,"How many seasons has a popular tv show had, in which one of the episodes is called Moho House?",28,insufficient,insufficient,0.7606161278038301,0.7606161278038301,0,0,Moho House || Me TV (TV series) || Shadow Hunter (TV series) || List of Full House episodes || Karl & Co,,the simpsons season 28,the simpsons season 28
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a80d2c6554299260e20a17c,British Airways and EasyJet are both based out of where?,London,sufficient,sufficient,0.873254912883198,0.873254912883198,0,0,British Airways || EasyJet || History of British Airways || International Airlines Group || Thomson Airways,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a80e47d55429938b6142238,Are K. Subash and Jason Bateman from the same country?,no,sufficient,sufficient,0.5684384991755829,0.5684384991755829,0,0,Jason Bateman || The Family Fang (film) || K. Subash || Relentless (Jason Aldean song) || Breaking the Rules (film),,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a81711455429938b614233e,"Are both ""Cooking Light"" and ""Vibe"" magazines?",yes,insufficient,insufficient,0.7316842822694192,0.7316842822694192,0,0,Cooking Light || Southern Progress Corporation || Alan Light || Daniel Galmiche || Andrea Chesman,,vibe magazine,vibe magazine
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a81778355429926c1cdad2e,What lake in Australia is named after a Scottish Knight?,Lake Wallace,insufficient,insufficient,0.9245099091090262,0.9245099091090262,0,0,Lake Carnegie (Western Australia) || Lake Wallace || Lago di Lentini || Lake Richmond || John S. Knight Center,,william wallace,william wallace
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a81967a55429926c1cdad44,"Where does the Husband character reside in the book published in 1847 under the pseudonym ""Ellis Bell""?",Thrushcross Grange,insufficient,insufficient,0.6937544463997591,0.6937544463997591,0,0,Adaptations of Wuthering Heights || Wuthering Heights || List of Wuthering Heights references || The Bell Jar || Charlotte Brontë,,edgar linton,edgar linton
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a81a4135542990a1d231e37,What was the first year a scientific journal published by an organization located in the Bronx was published?,1909,insufficient,insufficient,0.9366514633409309,0.9366514633409309,0,0,Medical Physics (journal) || Neuroscience (journal) || Scientific journal || The Scientific World Journal || Peckhamia (journal),,mycologia || new york botanical garden,mycologia || new york botanical garden
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a81fbc25542990a1d231f09,"Are Sandy Mayer and Billy Martin both more successful at doubles than singles, in terms of tournament wins?",yes,insufficient,insufficient,0.7956792262944833,0.7956792262944833,0,0,Sandy Mayer || Guadalajara Open || List of tennis players by number of wins in one doubles tournament || Billy Donovan || Stanford University,,billy martin tennis,billy martin tennis
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a82028a554299676cceb1d6,What defines Downers Grove as a thriller?,by the moods they elicit,insufficient,insufficient,0.8765567064572031,0.8765567064572031,0,0,"The Curse of Downers Grove || Downers Grove (novel) || Downers Grove, Illinois || Downers Grove Suburban Life || Downers Grove Main Street station",,thriller genre,thriller genre
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a823b355542990a1d231f6e,"Orson Scott Card first published his short story ""Killing Children"" in this American science-fiction magazine whose first issue was published when?",1930,insufficient,insufficient,0.13964340234599393,0.13964340234599393,0,1,Killing Children || Orson Scott Card || America (short story) || The Fringe (short story) || Salvage (short story),,analog science fiction and fact,analog science fiction and fact
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a82817555429954d2e2eb5a,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",sufficient,sufficient,0.6084535820592278,0.6084535820592278,0,0,Naked Weapon || Naked Soldier || Maggie Q || Daniel Wu || Naked Killer,,,
