split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
valid,5a714dea5542994082a3e7a9,comparison,hard,"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,10,2,summer wars || the secret of kells,1,1.0,0,,1,1.0,0,,0,0,,Mike McFarland || Summer Wars || 2009 in anime || Anika Noni Rose || Miranda Cosgrove discography || The Secret of Kells || Romance of the Three Kingdoms (2009 animation) || Fireman Sam: The Great Fire of Pontypandy || Cartoon Saloon || Down in New Orleans (song)
valid,5a716c415542994082a3e827,bridge,hard,Which airline partners with Gogo Inflight Internet and opened in 1984?,Virgin Atlantic,10,2,gogo inflight internet || virgin atlantic,0,0.5,1,virgin atlantic,0,0.5,1,virgin atlantic,0,0,,Allco Finance Group || Gogo Inflight Internet || Igor Naming Agency || Holland Herald || Duty Free World || Airline Partners Australia || Gogo Business Aviation || CockyBoys || The Gogo Building || Miles &amp; More
valid,5a716eeb5542994082a3e82e,bridge,hard,What actor starred with Virginia Katherine McMath in Star of Midnight?  ,William Powell,10,2,ginger rogers || star of midnight,0,0.5,1,star of midnight,0,0.5,1,star of midnight,0,0,,Ginger Rogers || The Page News and Courier || Midnight Star: Renegade || Superstar (1999 film) || The Marshall House || Operator (Midnight Star song) || The Ginger House || R U Professional || Dustin Hoffman filmography || Shehzad Sheikh
valid,5a7182b65542994082a3e85b,bridge,hard,How many European Jews died in the catastrophe of which Eva Hayman is a survivor?,six million,10,2,eva hayman || the holocaust,0,0.5,1,the holocaust,1,1.0,0,,1,1,"the holocaust => the holocaust in norway, the holocaust in france",Jewish views and involvement in US politics || Moses Elias Levy || Jewish ghettos in Europe || The Years of Extermination || Warsaw Ghetto Uprising || The Holocaust in France || The Holocaust in Norway || Eva Hayman || Jewish emancipation || Jews Praying in the Synagogue on Yom Kippur
valid,5a7228f655429971e9dc9312,bridge,hard,"Which ""novel with a key"" was written by John Ehrlichman about the CIA, base on events leading up to the Watergate coverup?",The Company,10,2,roman à clef || the company (ehrlichman novel),0,0.5,1,roman à clef,0,0.5,1,roman à clef,0,0,,The Time of Our Time || The Company (Ehrlichman novel) || Rose Mary Woods || Blind Ambition (miniseries) || Washington: Behind Closed Doors || Valerie Plame || All the President's Men || Operation Sandwedge || John Dean || John Ehrlichman
valid,5a722a6855429971e9dc9320,bridge,hard,"What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society""?",Chief Detective Maria Shvetsova,10,2,anna kovalchuk || tainy sledstviya,0,0.5,1,tainy sledstviya,0,0.5,1,tainy sledstviya,0,0,,Loan modification in the United States || The Critical Legal Studies Movement (book) || John Ballem || Gregory Shaffer || Feminism and Legal Theory Project || Legal history || Community Legal Assistance Society || Glanville Davies affair || Anna Kovalchuk || Hector MacQueen
valid,5a72429355429971e9dc9375,bridge,hard,What machine has the same name as another machine created by Ludwig Boltzmann?,Boltzmann machine,10,2,boltzmann machine || ludwig boltzmann,0,0.0,2,boltzmann machine || ludwig boltzmann,0,0.0,2,boltzmann machine || ludwig boltzmann,0,1,"ludwig boltzmann => ludwig boltzmann prize, ludwig boltzmann gesellschaft, ludwig boltzmann institut für menschenrechte",Maxwell–Boltzmann distribution || Ludwig Boltzmann Institute for Neo-Latin Studies || Ludwig Boltzmann Prize || Boltzmann equation || Ludwig Boltzmann Gesellschaft || Boltzmann brain || Boltzmann constant || Boltzmann Medal || Stefan–Boltzmann constant || Ludwig Boltzmann Institut für Menschenrechte
valid,5a7249b85542990c210a40b9,bridge,hard,Osireion is located to the rear of the temple named after which New Kingdom Nineteenth Dynasty of Egypt pharaoh?,Seti I,10,2,osireion || seti i,0,0.5,1,osireion,0,0.5,1,osireion,0,0,,Naharin || Younger Memnon || Military of ancient Egypt || Nineteenth Dynasty of Egypt family tree || Nineteenth Dynasty of Egypt || Ramesses II || Seti I || Wadi es-Sebua || KV10 || KV13
valid,5a7265815542990c210a411b,bridge,hard,What is the call sign of the airline that operates the flight with United Express Flight 3411 incident?,Brickyard,10,2,republic airline || united express flight 3411 incident,1,1.0,0,,1,1.0,0,,0,0,,Air Japan || United Express Flight 5925 || Republic Airline || Aviator call sign || United Express Flight 2415 || Air Wisconsin || Provincetown-Boston Airlines || United Express Flight 3411 incident || Le Conquet radio || United Express Flight 6291
valid,5a727ca45542994cef4bc2d8,bridge,hard,What is Old Orchard Shopping Center currently called?,Westfield Old Orchard,10,2,river oaks center || westfield old orchard,1,1.0,0,,1,1.0,0,,0,0,,"Old Orchard Beach Inn || Ocean Park, Maine || River Oaks Center || St. Andre's Parish || Old Orchard Beach High School || Interstate 195 (Maine) || Tower Mall || Old Orchard Beach Surge || Westfield Old Orchard || Old Orchard Beach station"
valid,5a7284c85542991f9a20c4c0,bridge,hard,What team is coached by former head college coach Connie Yori?,Nebraska Cornhuskers women's basketball,10,2,connie yori || nebraska cornhuskers women's basketball,0,0.5,1,nebraska cornhuskers women's basketball,0,0.5,1,nebraska cornhuskers women's basketball,0,0,,Bill Klucas || Larry Arico || Melvin Spears || Steve Fox (American football) || Jeff Leiker || Mack McCarthy || Mike Garland || Connie Yori || Willie Taggart || Charlton Young
valid,5a728f015542991f9a20c4e4,bridge,hard,Which star of Zork was also the voice of Pac-Man?,Martin Ingerman,10,2,marty ingels || zork: grand inquisitor,0,0.0,2,marty ingels || zork: grand inquisitor,0,0.0,2,marty ingels || zork: grand inquisitor,0,0,,Starkiller || Emiri Katō || Phantasy Star (video game) || Edan Gross || Dex Manley || Ravi Shukla || Shaan (singer) || Mario Castañeda || David Acord || Cory Doran
valid,5a728f3c5542992359bc30f4,bridge,hard,"Which football club appeared in the 2015 FA Community Shield Cup, as well as, the 2014–15 Premier League championship?",Chelsea,10,2,2014–15 premier league || 2015 fa community shield,0,0.5,1,2014–15 premier league,1,1.0,0,,1,0,,2014 FA Community Shield || 2012 FA Community Shield || 2003 FA Community Shield || 2010 FA Community Shield || 2016 FA Community Shield || 2005 FA Community Shield || 2015 FA Community Shield || 2013 FA Community Shield || 2002 FA Community Shield || 2009 FA Community Shield
valid,5a729e7b5542992359bc313d,bridge,hard,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",Holston River,10,2,holston river || longhunter,0,0.0,2,holston river || longhunter,0,0.0,2,holston river || longhunter,0,0,,Pearl River (China) || Thái Bình river system || Cotter River System || Wekiva River || Brisbane River cod || Eastern freshwater cod || Thái Bình River || Blackback barb || Zambezi River System Action Plan || Red River system
valid,5a729fe55542991f9a20c53b,bridge,hard,What man is credited eith inventing both the Leyden jar and the Tribometer?,Pieter van Musschenbroek,10,2,pieter van musschenbroek || tribometer,0,0.5,1,tribometer,1,1.0,0,,1,0,,Leyden jar || Jar (unit) || The Old Jar Craftsman || Pieter van Musschenbroek || Franklin's electrostatic machine || Spurius Carvilius Ruga || Franklin bells || The Man (comics) || Man Mohan Suri || Christopher Gibbs
valid,5a72a5a75542992359bc314e,bridge,hard,Who is the British explorer and holder of several endurance records who partnered with Mike Stroud on polar expiditions?,Sir Ranulph Twisleton-Wykeham-Fiennes,10,2,mike stroud (physician) || ranulph fiennes,0,0.5,1,mike stroud (physician),0,0.5,1,mike stroud (physician),0,0,,Bobbi Trout || Freya Hoffmeister || Tarka L'Herpiniere || Roy Koerner || Rosie Stancer || Magnifique (album) || Ranulph Fiennes || Ratatat Remixes Vol. 1 || Mercedes Gleitze || Ratatat
valid,5a72ba165542992359bc318a,bridge,hard,Who runs the website surpassed by both Baidu Baike and Hudong.com?,Wikimedia Foundation,10,2,baidu baike || chinese wikipedia,0,0.5,1,chinese wikipedia,0,0.5,1,chinese wikipedia,0,0,,Baidu Tieba || Grass Mud Horse || Spill.com || Baike.com || Pan Haidong || Social Networking and Psychology || Baidu 10 Mythical Creatures || Corbin Fisher || Baidu Entertainment Hot Point Awards || Baidu Baike
valid,5a72e28f5542992359bc31ba,bridge,hard,Which technique did the director at Pzena Investment Management outline?,outlined by Joel Greenblatt,10,2,joel greenblatt || magic formula investing,0,0.5,1,magic formula investing,0,0.5,1,magic formula investing,0,0,,Separately managed account || Investment control || Orbis Investment Management || Joel Greenblatt || Barclays Wealth || Richard Pzena || Cowen Group || PIMCO || Royal London Asset Management || Journal of Investment Management
valid,5a73024f5542991f9a20c5fc,bridge,hard,what year was the cover artist of Multiverse: Exploring Poul Anderson's Worlds born ?,"September 13, 1960",10,2,bob eggleton || multiverse: exploring poul anderson's worlds,0,0.5,1,bob eggleton,0,0.5,1,bob eggleton,0,0,,The High Crusade || Quest (Anderson novelette) || The Psychotechnic League || Delenda Est || The Many Worlds of Poul Anderson || Multiverse: Exploring Poul Anderson's Worlds || Entity (short story) || The Best of Poul Anderson || Hoka! Hoka! Hoka! || Earthman's Burden
valid,5a73090455429901807daf6e,comparison,hard,Vocelli Pizza and Noble Roman's serve which kind of food?,Pizza,10,2,noble roman's || vocelli pizza,1,1.0,0,,1,1.0,0,,0,0,,Pomponia Graecina || Publius Aelius Hadrianus Afer || Annia Fundania Faustina || Lucius Cornelius Scipio Barbatus || Lollia Paulina || Noble Roman's || Antonia Gordiana || Crescentius of Rome || Laberia Hostilia Crispina || Vocelli Pizza
valid,5a7313865542994cef4bc442,bridge,hard,What type of bank organization is Pondicherry Gramin Bank that it operates in different States of India?,Regional Rural Bank,10,2,pondicherry gramin bank || regional rural bank,0,0.5,1,regional rural bank,1,1.0,0,,1,0,,"Maharashtra Gramin Bank || Bangiya Gramin Vikash Bank || Gramin Bank of Aryavart || Uttarakhand Gramin Bank || Bhogpur, Purba Medinipur || Vananchal Gramin Bank || Paschim Banga Gramin Bank || Pondicherry Gramin Bank || Madhyanchal Gramin Bank || Bihar Gramin Bank"
valid,5a7319e755429901807daf86,bridge,hard,Which NCAA record does the quarterback of the Minnesota Vikings hold?,most total touchdowns in NCAA history,10,2,case keenum || dan lefevour,0,0.0,2,case keenum || dan lefevour,0,0.0,2,case keenum || dan lefevour,0,0,,1990 Minnesota Vikings season || 1964 Minnesota Vikings season || 1997 Minnesota Vikings season || 1995 Minnesota Vikings season || 1996 Minnesota Vikings season || 1962 Minnesota Vikings season || Brad Johnson (American football) || Minnesota Vikings boat party scandal || 1994 Minnesota Vikings season || Minnesota Vikings Cheerleaders
valid,5a731a635542994cef4bc458,bridge,hard,What series has Smith worked on that is based on a novel by Margaret Atwood?,The Handmaid's Tale,10,2,scott michael smith || the handmaid's tale,0,0.0,2,scott michael smith || the handmaid's tale,0,0.0,2,scott michael smith || the handmaid's tale,0,0,,The Tent (Atwood book) || In the Wake of the Flood || The Edible Woman || Good Bones and Simple Murders || The Atwood Stories || Procedures for Underground || Double Persephone || THE IBCT || Surfacing (novel) || Margaret Atwood: Once in August
valid,5a732ab25542991f29ee2d25,bridge,hard,"In what school district is Governor John R. Rogers High School, named after John Rankin Rogers, located?",Puyallup School District of Washington,10,2,governor john r. rogers high school || john rankin rogers,1,1.0,0,,1,1.0,0,,0,0,,"Will Rogers High School || Rogers High School (Rogers, Minnesota) || John R. Rogers High School || Governor John R. Rogers High School || Wyoming High School (Michigan) || Rogers High School (Rogers, Texas) || Rogers High School (Arkansas) || John Rankin Rogers || Waterloo Community Unit School District 5 || Riverside High School (Lake County, Ohio)"
valid,5a733c925542991f9a20c6b7,comparison,hard,The Polar Bear and Daiquiri are both examples of what?,cocktails,10,2,daiquiri || polar bear (cocktail),0,0.0,2,daiquiri || polar bear (cocktail),0,0.0,2,daiquiri || polar bear (cocktail),0,1,"polar bear (cocktail) => polar bear, polar bear shores, polar bear plunge",Polar bear || Polar Bear (battery-electric locomotive) || Ursus maritimus tyrannus || Shirokuma Cafe || Arturo (polar bear) || Polar bear plunge || Polar Bear Shores || Bill Martin Jr. || Polar Bear (locomotive) || Peppy (mascot)
valid,5a7353b35542994cef4bc54f,bridge,hard,What kind of building did the Romans use that is still the most common architectural style for churches in Europe and America?,basilica,10,2,basilica || rosary church,0,0.5,1,rosary church,0,0.5,1,rosary church,0,0,,"Serbo-Byzantine architecture || Face-me-I-face-you || Shelbyville Historic District || Głubczyce Town Hall || Serbo-Byzantine Revival || International Style (architecture) || Philip Ruh || St. Mary of the Assumption Cathedral, Jakarta || Architecture of Italy || Basilica"
valid,5a7354d55542994cef4bc55a,bridge,hard,Which of the three main psychedelic compounds found in the Psilocybin genus mushroom are converted to psilocin by the body?,psilocin,10,2,psilocybe || psilocybin,1,1.0,0,,1,1.0,0,,0,0,,Psilocybe makarorae || Psilocybe meridionalis || O-Acetylpsilocin || Psilocybin mushroom || Psilocybe || Psilocybe medullosa || Psilocybe cubensis || Psilocybin || Baeocystin || Psilocybe azurescens
valid,5a73595055429901807dafd6,bridge,hard,When was the producer of the film Betrayal born?,"November 11, 1901",0,2,betrayal (1983 film) || sam spiegel,0,0.0,2,betrayal (1983 film) || sam spiegel,0,0.0,2,betrayal (1983 film) || sam spiegel,0,0,,
valid,5a73626b55429901807db01e,bridge,hard,Mount Austin Barracks is located near the Peak Tram terminus at what mountain that is also known as Mount Austin?,Victoria Peak,10,2,mount austin barracks || victoria peak,1,1.0,0,,1,1.0,0,,0,0,,"The Peak (Peak Tram) || Tolland, New South Wales || Hi-Lite Park || Gile Mountain || Mount Harwood || Mount Austin Barracks || Victoria Gap || Peak Tower || Gate Lodge || Victoria Peak"
valid,5a7365b155429901807db02a,bridge,hard,Which war was HMS Clonmel in where over nine million combatants died?,World War I,10,2,hms clonmel (1918) || world war i,1,1.0,0,,1,1.0,0,,0,0,,The Holocaust || HMS Clonmel (1918) || World War I || George Heneage Lawrence Dundas || Timeline of the Holocaust || Capture of HMS Cyane and HMS Levant || Convoy TM 1 || Charlie Murphy (singer-songwriter) || William Brown (Royal Navy officer) || Escapees' Medal
valid,5a73672b5542991f29ee2de7,bridge,hard,Who played for the 1983–84 New York Knicks season and also had a younger brother who played in the NBA during his career,Bernard King,10,2,1983–84 new york knicks season || bernard king,0,0.5,1,bernard king,0,0.5,1,bernard king,0,0,,2014–15 New York Knicks season || 1972–73 New York Knicks season || 1985–86 New York Knicks season || 1968–69 New York Knicks season || 1967–68 New York Knicks season || 1977–78 New York Knicks season || 1969–70 New York Knicks season || 1983–84 New York Knicks season || 1948–49 New York Knicks season || 2004–05 New York Knicks season
valid,5a73677455429901807db030,bridge,hard,"Of the companies that sponsor the British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company?",Dunlop,10,2,british league riders' championship || dunlop tyres,1,1.0,0,,1,1.0,0,,0,0,,"Goodyear Inflatoplane || The Kelly Springfield Tire Company || Frank Seiberling || Goodyear Dunlop Tires Operations, S.A. v. Brown || British League Riders' Championship || Dunlop Tyres || Ray P. Dinsmore || British League Division Two Riders Championship || Provincial League Riders' Championship || Douglas Tires"
valid,5a738093554299623ed4abbb,bridge,hard,Alex Haley wrote what novel about a man that was born in 1750?,Roots: The Saga of an American Family,10,2,kunta kinte || roots: the saga of an american family,1,1.0,0,,1,1.0,0,,0,0,,Mama Flora's Family || George W. Haley || Alex Haley's Queen || Kunta Kinte || Alex Haley House and Museum || The Autobiography of Malcolm X || Simon Haley || Alex Pascall || Roots: The Next Generations || Roots: The Saga of an American Family
valid,5a7380e855429905862fe041,bridge,hard,"What relative of Charles Hirshberg made important contributions to the study of solar wind particles and fields, as well as sun-Earth relations; and magnetospheric physics?",Joan Feynman,10,2,charles hirshberg || joan feynman,0,0.5,1,charles hirshberg,0,0.5,1,charles hirshberg,0,0,,Comparative planetary science || Explorer 14 || Van Allen radiation belt || Magnetopause || Joan Feynman || Solar wind || Heliophysics || Pickup Ion || Magnetometer (Juno) || Geomagnetic storm
valid,5a739d8c55429905862fe073,bridge,hard,"Near which town did the family of author of the ""Adventures of Huckleberry Finn"" own several tracts of land?",Santa Fe,10,2,"mark twain || santa fe, missouri",0,0.0,2,"mark twain || santa fe, missouri",0,0.0,2,"mark twain || santa fe, missouri",0,0,,"Huckleberry no Bōken || Tom Sawyer &amp; Huckleberry Finn || The Adventures of Huck Finn (1993 film) || Huckleberry Finn and His Friends || The Adventures of Huckleberry Finn (1960 film) || Tom Sawyer, Detective || Adventures of Huckleberry Finn || Huckleberry Finn (1931 film) || Huck Out West || Huckleberry Finn (1920 film)"
valid,5a73aeb855429908901be311,bridge,hard,Who is a guest in the final two episodes of season eighteen of South Park?,PewDiePie,10,2,happyholograms || rehash (south park),0,0.0,2,happyholograms || rehash (south park),1,1.0,0,,2,0,,"Good Bye, Radar || Egypt (TV series) || List of Girls und Panzer episodes || Survivor Africa: Panama || Robinson Ekspeditionen 2000 || The Forgotten (TV series) || List of Boston Public episodes || Desperate Housewives (season 4) || South Park (season 2) || Suomen Robinson 2005"
valid,5a73bcf055429978a71e909c,comparison,hard,Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,10,2,howard fast || laura esquivel,1,1.0,0,,1,1.0,0,,0,0,,Like Water for Chocolate (film) || Laura Esquivel || Swift as Desire || Lloyd Shearer || Mirage (1965 film) || The Law of Love || Howard Fast || Laura Natalia Esquivel || Like Water for Chocolate || Lumi Cavazos
valid,5a73c958554299623ed4ac5c,bridge,hard,What community is the team Isaac Gómez played midfielder for located?,the autonomous community of Madrid,10,2,cf fuenlabrada || isaac gómez,0,0.5,1,cf fuenlabrada,0,0.5,1,cf fuenlabrada,0,0,,Surya Lesmana || César de Matos || Mariano Amaro || Isaac Gómez || Vladislav Radimov || Harald Spörl || Vítor Santos || Carlos Canário || Isaac Gómez (athlete) || Artur Voskanyan
valid,5a73cbe4554299623ed4ac5f,bridge,hard,What series did Tom Mandrake collaborate on that was based on a fictional superhero?,Martian Manhunter,10,2,martian manhunter || tom mandrake,0,0.5,1,martian manhunter,0,0.5,1,martian manhunter,0,0,,Night Force || Black Mask (comics) || Roy Harper (comics) || To Hell You Ride || Ma'alefa'ak || Bart Allen || Janus Directive || JLA: Destiny || Naiad (comics) || Tom Mandrake
valid,5a74167455429929fddd83dc,bridge,hard,"On which continent did Pia Miller make her appearance, in the teen magazine, Dolly?",Australia,10,2,dolly (magazine) || pia miller,1,1.0,0,,1,1.0,0,,0,0,,Mister Teen Indonesia 2015 || Dolly Martin || Tela choroidea || HighEnd Teen || Dolly (magazine) || Sarra Manning || Pia Miller || Personal Insolvency Arrangement || Paulami Sengupta || Kat Chapman
valid,5a7438ec55429979e28828b8,bridge,hard,W. Tresper Clarke High School is in what county?,Nassau County,10,2,"salisbury, nassau county, new york || w. tresper clarke high school",0,0.5,1,"salisbury, nassau county, new york",1,1.0,0,,1,0,,"Freedom High School (Woodbridge, Virginia) || Riverview Union High School Building || Washington and Lee High School || Cedar Shoals High School || Clarke Central High School || Waterloo Community Unit School District 5 || Madison Central High School (Mississippi) || Bogart, Georgia || W. Tresper Clarke High School || Columbia, Connecticut"
valid,5a74397055429974ef308bbe,bridge,hard,which coach did the longest tenured active coach n both the NBA and all US major sports leagues replaced in 1996?,Bob Hill,10,2,1996–97 san antonio spurs season || gregg popovich,0,0.5,1,1996–97 san antonio spurs season,0,0.5,1,1996–97 san antonio spurs season,0,0,,Fred Jackson (American football coach) || Al McCoy (announcer) || Gregg Popovich || Tom Conrad || 2010–11 Dallas Mavericks season || Marvin Lewis || Sports in the United States || National Basketball Association on television || Frank Beamer || Sports in Philadelphia
valid,5a74512b55429974ef308bd5,bridge,hard,Who published the film magazine that Peter Biskind was executive editor of from 1986 to 1996?,Hachette Filipacchi,10,2,peter biskind || premiere (magazine),0,0.5,1,premiere (magazine),1,1.0,0,,1,0,,"Jill Abramson || Noah Shachtman || Dean Baquet || Eric Hellweg || Peter Biskind || Easy Riders, Raging Bulls || Leonard Downie Jr. || Asylum (magazine) || Angela Burt-Murray || Greg Veis"
valid,5a74551555429974ef308bd9,bridge,hard,At least how many countries does the company that bought Oil Can Henry's operate in?,100 countries,10,2,ashland inc. || oil can henry's,0,0.0,2,ashland inc. || oil can henry's,0,0.5,1,oil can henry's,1,0,,Regulation of genetic engineering || Election day || Kelly Clarkson discography || Magnolia Petroleum Company || Marine diesel oil || Personal radio service || List of countries by oil exports || Oilexco || John Dustin Archbold || List of countries by oil imports
valid,5a7456ec55429979e288290f,comparison,hard,"which film came out first, African Cats or Fun and Fancy Free ?",Fun and Fancy Free,10,2,african cats || fun and fancy free,1,1.0,0,,1,1.0,0,,0,0,,Fancy Free (ballet) || Governing Council of the Cat Fancy || No Strings (I'm Fancy Free) || Melody Time || African Cats || (I'm Settin') Fancy Free || Pinto Colvig || Cliff Edwards || On the Town (film) || Fun and Fancy Free
valid,5a74629255429929fddd8402,bridge,hard,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",Elton John,10,2,billy elliot the musical || elton john,1,1.0,0,,1,1.0,0,,0,0,,Scar Tissue (song) || You Keep Me Hangin' On || Outkast discography || List of songs recorded by Kesha || Elton John || Mexico Airplay || Billy Elliot the Musical || Allentown (song) || Look Away || Danity Kane discography
valid,5a74684655429929fddd8410,bridge,hard,"Which American music star appeared as a guest in a Will & Grace episode called ""Back Up, Dancer""?",Janet Damita Jo Jackson,10,2,"back up, dancer || janet jackson",0,0.5,1,janet jackson,0,0.5,1,janet jackson,0,0,,"Let That Be Your Last Battlefield || Old 8×10 || Joey Miyashima || It's Always Sunny in Philadelphia (season 6) || The Surreal Life: Fame Games || Emily Bowker || Amber Hunt (journalist) || Glee: The Music, The Power of Madonna || Back Up, Dancer || My Generation (talk show)"
valid,5a746a4455429974ef308bf6,comparison,hard,Which tennis player is older out of John Peers and Simone Bolelli?,Simone Bolelli,10,2,john peers || simone bolelli,0,0.5,1,john peers,0,0.5,1,john peers,0,0,,David Goffin || Reginald Doherty || Gonzales–Rosewall rivalry || Simone Bolelli || Simone Pratt || 2015 Trofeo Faip–Perrel – Singles || Sophie Simone Cortina || Pam Teeguarden || Jack Kramer || Fabio Fognini
valid,5a746ddc55429929fddd8423,comparison,hard,"Who is older, Thomas Friedman or English author David Lodge?",David John Lodge CBE,10,2,david lodge (author) || thomas friedman,0,0.0,2,david lodge (author) || thomas friedman,0,0.0,2,david lodge (author) || thomas friedman,0,0,,Home Truths (novella) || The British Museum Is Falling Down || Deaf Sentence || Nice Work || Out of the Shelter || Thinks ... || Paradise News || Curiosity quotient || Therapy (Lodge novel) || Friedman Unit
valid,5a7481d755429974ef308c12,bridge,hard,On which television network did Joe Penny play an investigator named Jake Styles?,CBS,10,2,alan campbell (actor) || jake and the fatman,0,0.5,1,alan campbell (actor),0,0.5,1,alan campbell (actor),0,0,,Joe Pennington || Across the River to Motor City || Breach of Faith: A Family of Cops 2 || Jake and the Fatman || Justin Case (film) || The Gangster Chronicles || Flying Jake || Joe Penny || Vinnie Fiorello || Josh Gilbert (filmmaker)
valid,5a74879255429974ef308c1d,comparison,hard,"Which park is larger of the two, Doñana National Park or Timanfaya National Park?",Doñana National Park,10,2,doñana national park || timanfaya national park,1,1.0,0,,1,1.0,0,,0,0,,Mauricio González-Gordon y Díez || Sanlúcar de Barrameda || Aznalcázar || Yaiza (municipality) || Retuerta horse || Marisma de Hinojos || Doñana National Park || El Rubicon || Doñana disaster || Timanfaya National Park
valid,5a74ab6055429916b01641b9,comparison,hard,"Which board game, Attack! or Can't Stop, was published first?",Can't Stop,10,2,attack! (board game) || can't stop (board game),0,0.5,1,attack! (board game),0,0.5,1,attack! (board game),0,1,attack! (board game) => alhambra (board game),Pasang (game) || Pirate and Traveler || Castle Ravenloft Board Game || Sonnets from the Portuguese || Alhambra (board game) || Awithlaknannai Mosona || Sher-bakar || Plaid Hat Games || Francis Tresham (game designer) || Can't Stop (board game)
valid,5a74b55455429974ef308c39,bridge,hard,what year was the writer of the blog Preposterous Universe born?,1966,10,2,cosmic variance (blog) || sean m. carroll,0,0.5,1,sean m. carroll,0,0.5,1,sean m. carroll,0,0,,Chet Raymo || Cosmic Variance (blog) || Jeremy Parzen || Lena Chen || Ryan J. Bell || John Scalzi || Jarrod Kimber || William Schoell || Diesel Washington || John Gruber
valid,5a74cfc75542996c70cfadfe,bridge,hard,Which Bob Stoops coached team beat the 2016 Auburn Tigers football team?,2016 Oklahoma Sooners football team,10,2,2016 auburn tigers football team || 2016 oklahoma sooners football team,0,0.5,1,2016 oklahoma sooners football team,0,0.5,1,2016 oklahoma sooners football team,0,0,,List of Auburn Tigers starting quarterbacks || 2011 Auburn Tigers football team || 2005 Auburn Tigers football team || 1993 Auburn Tigers football team || 2016 Auburn Tigers football team || 1902 Auburn Tigers football team || 1976 Auburn Tigers football team || 1899 Auburn Tigers football team || 1989 Auburn Tigers football team || 2016 Auburn Tigers softball team
valid,5a74e6e855429974ef308c8e,bridge,hard,What portable media player was distributed through HP?,iPod+HP,10,2,ipod classic || ipod+hp,0,0.0,2,ipod classic || ipod+hp,0,0.0,2,ipod classic || ipod+hp,0,0,,Cowon D2 || Apple Inc. || Microsoft PlaysForSure || Fourth screen || Zvue || Portable storage device || Walkman Bean || Portable media player || Portable Media Center || K-PEX 100
valid,5a74e8a25542996c70cfae37,bridge,hard,"Which American musician, principally known for his work as guitarist, vocalist and songwriter released the Voice Of Reason album?",Robert Arthur Mould,10,2,bob mould || voice of reason (rifle sport album),0,0.5,1,voice of reason (rifle sport album),0,0.5,1,voice of reason (rifle sport album),0,0,,Julie Masi || Boz Boorer || Wengyik Yeong || Bull.Miletic || Soft Cell || Tom Johnston (musician) || Bob Mould || H. E. Kirkemo || Zebedy Colt || William Markowitz
valid,5a7502715542996c70cfae74,bridge,hard,Which Sudanese-born Australian professional basketball player for the Milwaukee Bucks exemplifies that players do not have to play at least a year in college basketball before being drafted into the NBA?,Thon Marial Maker,10,2,nba high school draftees || thon maker,0,0.5,1,nba high school draftees,0,0.5,1,nba high school draftees,0,0,,D. J. Wilson || Sidney Moncrief || Kareem Abdul-Jabbar || Darington Hobson || Dan Langhi || Malcolm Brogdon || Andrew Bogut || Ray Allen || Thon Maker || Matthew Dellavedova
valid,5a750ccc5542993748c897a8,comparison,hard,"Which mine first entered into production, Beaulieu Mine or Con Mine?",Con Mine,10,2,beaulieu mine || con mine,1,1.0,0,,1,1.0,0,,0,0,,"Ferris-Haggarty Mine Site || Beaulieu Mine || Con Mine || TM-89 mine || M14 mine || Wheal Watkins mine || Las Bambas copper mine || Ptarmigan and Tom Mine || Negus Mine || Burra, South Australia"
valid,5a75176a5542993748c897b6,bridge,hard,"Which 1994 British romantic comedy featured the song ""Love Is All Around""?",Four Weddings and a Funeral,10,2,four weddings and a funeral || reg presley,0,0.5,1,reg presley,0,0.5,1,reg presley,0,0,,"Captives || Not Today, Thank You || Four Weddings and a Funeral || Titanic Love || It Happened One Sunday || Love's Kitchen || Letters to Santa (film) || Staggered (film) || James Fleet || Great Moments in Aviation"
valid,5a75428b55429916b01642c8,bridge,hard,What was the name of the first soundtrack album made by the woman who is referred to as the Queen of Pop?,Who's That Girl,10,2,madonna (entertainer) || who's that girl (soundtrack),0,0.5,1,madonna (entertainer),0,0.5,1,madonna (entertainer),0,0,,RBD: La Familia (album) || Inglourious Basterds (soundtrack) || Soundtrack album || Adam Hicks discography || Who's That Girl (soundtrack) || The Final Comedown (soundtrack) || Flash Gordon (soundtrack) || Guardians of the Galaxy (soundtrack) || Cher albums discography || Revolution Summer (album)
