original_id,question,gold_answer,support_titles,support_title_count,original_rank_top5_sufficient,original_rank_top5_coverage,original_rank_top10_sufficient,original_rank_top10_coverage,original_rank_top20_sufficient,original_rank_top20_coverage,original_rank_top5_titles,rf_all_top5_sufficient,rf_all_top5_coverage,rf_all_top10_sufficient,rf_all_top10_coverage,rf_all_top20_sufficient,rf_all_top20_coverage,rf_all_top5_titles,gb_all_top5_sufficient,gb_all_top5_coverage,gb_all_top10_sufficient,gb_all_top10_coverage,gb_all_top20_sufficient,gb_all_top20_coverage,gb_all_top5_titles,lr_all_top5_sufficient,lr_all_top5_coverage,lr_all_top10_sufficient,lr_all_top10_coverage,lr_all_top20_sufficient,lr_all_top20_coverage,lr_all_top5_titles
5addf0fd5542997dc79070d2,"Which record producer from Stockbridge, Georgia is the lead singer of Collective Soul?","Edgar Eugene Roland, Jr.",collective soul || ed roland,2,0,0.5,1,1.0,1,1.0,"Collective Soul || List of songs recorded by Collective Soul || Stockbridge, Georgia || Atlanta || Dean Roland",1,1.0,1,1.0,1,1.0,"Collective Soul || Ed Roland || Will Turpin || Dean Roland || Stockbridge, Georgia",1,1.0,1,1.0,1,1.0,"Collective Soul || Stockbridge, Georgia || Ed Roland || Dean Roland || Will Turpin",1,1.0,1,1.0,1,1.0,"Collective Soul || Stockbridge, Georgia || Ed Roland || Syd (singer) || Atlanta"
5addf3d65542990dbb2f7f0e,Are Ballota and Myosotis both evergreens?,no,ballota || myosotis,2,0,0.0,0,0.0,1,1.0,Myosotis nemorosa || Myosotis decumbens || Ballota (Cudillero) || Ballota hirsuta || Myosotis stricta,1,1.0,1,1.0,1,1.0,Ballota || Myosotis || Myosotis nemorosa || Ballota (Cudillero) || Myosotis decumbens,1,1.0,1,1.0,1,1.0,Myosotis || Ballota || Myosotis nemorosa || Myosotis decumbens || Ballota (Cudillero),1,1.0,1,1.0,1,1.0,Myosotis || Ballota || Ballota (Cudillero) || Myosotis nemorosa || Ballota hirsuta
5ade00855542997dc7907118,What was the original name of the theatrical program that was founded by Joseph Papp? ,New York Shakespeare Festival,joseph papp || shakespeare in the park (new york city),2,1,1.0,1,1.0,1,1.0,Joseph Papp || Shakespeare in the Park (New York City) || The Public Theater || Theatrical producer || A Chorus Line,1,1.0,1,1.0,1,1.0,Joseph Papp || The Public Theater || Shakespeare in the Park (New York City) || Theatrical producer || A Chorus Line,1,1.0,1,1.0,1,1.0,Joseph Papp || Shakespeare in the Park (New York City) || The Public Theater || Papp || Manhattan,1,1.0,1,1.0,1,1.0,Joseph Papp || Shakespeare in the Park (New York City) || The Public Theater || Manhattan || Theatrical producer
5ade02d05542997545bbbe0d,Shirley Breeden won her first Senate term in a narrow upset over the politician who was a member of what branch of the armed forces?,U.S. Army,joe heck || shirley breeden,2,1,1.0,1,1.0,1,1.0,"Shirley Breeden || Nevada Senate || Clark County, Nevada || Democratic Party (United States) || Joe Heck",1,1.0,1,1.0,1,1.0,"Shirley Breeden || Nevada Senate || Clark County, Nevada || Joe Heck || United States Senate Armed Services Subcommittee on Strategic Forces",1,1.0,1,1.0,1,1.0,"Shirley Breeden || Nevada Senate || Joe Heck || Clark County, Nevada || Democratic Party (United States)",1,1.0,1,1.0,1,1.0,"Shirley Breeden || Nevada Senate || Joe Heck || Clark County, Nevada || Jerome Stano"
5ade063d5542995b365fabcd,Donnie Smith who plays as a left back for New England Revolution belongs to what league featuring 22 teams?,Major League Soccer,donnie smith || major league soccer,2,1,1.0,1,1.0,1,1.0,"Donnie Smith || New England Revolution || Major League Soccer || Association football || Joshua Smith (soccer, born 1992)",1,1.0,1,1.0,1,1.0,Donnie Smith || New England Revolution || Kareem Smith || Major League Soccer || Association football,1,1.0,1,1.0,1,1.0,Donnie Smith || New England Revolution || Major League Soccer || Kareem Smith || Association football,1,1.0,1,1.0,1,1.0,Donnie Smith || New England Revolution || Kareem Smith || Major League Soccer || Association football
5ade063d5542997dc7907129,"What was the occupation of the man who founded the Huffman Historic District which is a part of the Historic Inner East neighborhood in Dayton, Ohio, Unoited States?",wealthy businessman,"historic inner east, dayton, ohio || huffman historic district",2,1,1.0,1,1.0,1,1.0,"Historic Inner East, Dayton, Ohio || Huffman Historic District || Dayton, Ohio || Saint Anne's Hill Historic District || Ohio",1,1.0,1,1.0,1,1.0,"Historic Inner East, Dayton, Ohio || Huffman Historic District || Saint Anne's Hill Historic District || United States || Dayton, Ohio",1,1.0,1,1.0,1,1.0,"Historic Inner East, Dayton, Ohio || Huffman Historic District || Saint Anne's Hill Historic District || Dayton, Ohio || Ohio",1,1.0,1,1.0,1,1.0,"Huffman Historic District || Historic Inner East, Dayton, Ohio || Saint Anne's Hill Historic District || Dayton, Ohio || Ohio"
5ade157e55429939a52fe802,"Jaroslav Kvapil the Czech poet was born in the Kingdom of Bohemia, also referred to by what name?",Czech Kingdom,jaroslav kvapil || kingdom of bohemia,2,1,1.0,1,1.0,1,1.0,Jaroslav Kvapil || Jaroslav Kvapil (composer) || Kingdom of Bohemia || Anton Chekhov || Antonín Dvořák,1,1.0,1,1.0,1,1.0,Jaroslav Kvapil || Kingdom of Bohemia || Henrik Ibsen || Anton Chekhov || Antonín Dvořák,1,1.0,1,1.0,1,1.0,Jaroslav Kvapil || Kingdom of Bohemia || Anton Chekhov || Henrik Ibsen || Jaroslav Kvapil (composer),1,1.0,1,1.0,1,1.0,Jaroslav Kvapil || Kingdom of Bohemia || Henrik Ibsen || Anton Chekhov || Rusalka (opera)
5ade15f35542997545bbbe47,Katherine Waterston and Chrisann Brennan has what in common?,Steve Jobs,chrisann brennan || katherine waterston,2,1,1.0,1,1.0,1,1.0,Katherine Waterston || Chrisann Brennan || Fantastic Beasts and Where to Find Them (film) || Alien (film) || Being Flynn,1,1.0,1,1.0,1,1.0,Katherine Waterston || Chrisann Brennan || Fantastic Beasts and Where to Find Them (film) || Being Flynn || Inherent Vice (film),1,1.0,1,1.0,1,1.0,Katherine Waterston || Chrisann Brennan || Fantastic Beasts and Where to Find Them (film) || Inherent Vice (film) || The Bite in the Apple,1,1.0,1,1.0,1,1.0,Katherine Waterston || Chrisann Brennan || Fantastic Beasts and Where to Find Them (film) || Inherent Vice (film) || Being Flynn
5ade1c9e55429939a52fe822,Where did Henri Christophe and other slaves hold an uprising from 1791 to 1804 that led to the founding of a state which was both free from slavery and ruled by non-whites and former captives?,Saint-Domingue,haitian revolution || henri christophe,2,0,0.5,1,1.0,1,1.0,Haitian Revolution || Abolitionism || Atlantic World || French colonial empire || French language,1,1.0,1,1.0,1,1.0,Haitian Revolution || Henri Christophe || Atlantic World || French colonial empire || Abolitionism,1,1.0,1,1.0,1,1.0,Haitian Revolution || Henri Christophe || Abolitionism || French language || French colonial empire,1,1.0,1,1.0,1,1.0,Haitian Revolution || French language || Henri Christophe || Abolitionism || French colonial empire
5ade25ed5542997c77aded70,During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication of Emperor Nicholas II? ,the Cold War (1947–91),russian revolution || russia–united kingdom relations,2,0,0.5,1,1.0,1,1.0,Russia–United Kingdom relations || World War II || City of London || Cold War || Crimean War,1,1.0,1,1.0,1,1.0,Russia–United Kingdom relations || Cold War || Russian Revolution || World War II || British Overseas Territories,1,1.0,1,1.0,1,1.0,Russia–United Kingdom relations || Cold War || World War II || Russian Revolution || British Overseas Territories,1,1.0,1,1.0,1,1.0,Russia–United Kingdom relations || Cold War || Russian Revolution || British Overseas Territories || World War II
5ade279e5542992fa25da6fa,Kent Dairy Round Barn is near the city in what Montana county?,Carbon,"kent dairy round barn || red lodge, montana",2,1,1.0,1,1.0,1,1.0,"Kent Dairy Round Barn || Round Barn || Red Lodge, Montana || Hosmer Dairy Farm Historic District || Virginia Tillery Round Barn",1,1.0,1,1.0,1,1.0,"Kent Dairy Round Barn || Red Lodge, Montana || Round Barn || Hosmer Dairy Farm Historic District || Virginia Tillery Round Barn",1,1.0,1,1.0,1,1.0,"Kent Dairy Round Barn || Red Lodge, Montana || Round Barn || Hosmer Dairy Farm Historic District || Virginia Tillery Round Barn",1,1.0,1,1.0,1,1.0,"Kent Dairy Round Barn || Red Lodge, Montana || Round Barn || Hosmer Dairy Farm Historic District || Ackerhurst Dairy Barn"
5ade3e69554299728e26c68d,what country are Mudvayne and Hellyeah both from?,American,hellyeah || mudvayne,2,1,1.0,1,1.0,1,1.0,Hellyeah (album) || Hellyeah || Mudvayne || Damageplan || Heavy metal music,1,1.0,1,1.0,1,1.0,Hellyeah (album) || Hellyeah || Mudvayne || Chad Gray || Heavy metal music,1,1.0,1,1.0,1,1.0,Mudvayne || Hellyeah (album) || Hellyeah || Chad Gray || Greg Tribbett,1,1.0,1,1.0,1,1.0,Mudvayne || Hellyeah || Hellyeah (album) || Audiotopsy (band) || Damageplan
5ade4e415542992fa25da73f,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,AT&T Center in San Antonio,mychal thompson || san antonio spurs,2,1,1.0,1,1.0,1,1.0,Mychal Thompson || San Antonio Spurs || Klay Thompson || Mychel Thompson || Trayce Thompson,1,1.0,1,1.0,1,1.0,Mychal Thompson || San Antonio Spurs || Los Angeles Lakers || Klay Thompson || San Antonio,1,1.0,1,1.0,1,1.0,Mychal Thompson || San Antonio Spurs || Klay Thompson || Los Angeles Lakers || San Antonio,1,1.0,1,1.0,1,1.0,San Antonio Spurs || Mychal Thompson || Los Angeles Lakers || Klay Thompson || AT&T Center
5ade4fcc5542997c77adeded,"Multiculturalism in the Netherlands reached new heights following the murder in 2002, in part, with what Dutch politician, civil servant, socialogist and professor who formed his own party?","Wilhelmus Simon Petrus Fortuijn, known as Pim Fortuyn",multiculturalism in the netherlands || pim fortuyn,2,1,1.0,1,1.0,1,1.0,Multiculturalism in the Netherlands || Pim Fortuyn || Multiculturalism || Theo van Gogh (film director) || Pim Fortuyn List,1,1.0,1,1.0,1,1.0,Multiculturalism in the Netherlands || Pim Fortuyn || Pim Fortuyn List || Arthur Docters van Leeuwen || Theo van Gogh (film director),1,1.0,1,1.0,1,1.0,Multiculturalism in the Netherlands || Pim Fortuyn || Pim Fortuyn List || Multiculturalism || Theo van Gogh (film director),1,1.0,1,1.0,1,1.0,Multiculturalism in the Netherlands || Pim Fortuyn || Multiculturalism || Pim Fortuyn List || United Communist Party (Netherlands)
5ade51515542992fa25da745,Why did Rudolf Hess stop serving Hitler in 1941?,report Hess's illegal May 1941 flight to Scotland,karlheinz pintsch || rudolf hess,2,1,1.0,1,1.0,1,1.0,Karlheinz Pintsch || Rudolf Hess || Adolf Hitler || Adjutant || Deputy Führer,1,1.0,1,1.0,1,1.0,Rudolf Hess || Karlheinz Pintsch || Adolf Hitler || Deputy Führer || Adjutant,1,1.0,1,1.0,1,1.0,Rudolf Hess || Karlheinz Pintsch || Adolf Hitler || Deputy Führer || Adjutant,1,1.0,1,1.0,1,1.0,Rudolf Hess || Karlheinz Pintsch || Adolf Hitler || Stoßtrupp-Hitler || Deputy Führer
5ade51b45542997c77adedf4,The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,children's mercy park || communityamerica ballpark,2,0,0.0,0,0.0,0,0.0,"2008 Kansas City Wizards season || 2009 Kansas City Wizards season || 2010 Kansas City Wizards season || Kansas City, Kansas || 2004 Kansas City Wizards season",0,0.0,0,0.0,0,0.0,"2008 Kansas City Wizards season || 2010 Kansas City Wizards season || 2009 Kansas City Wizards season || 2000 Kansas City Wizards season || Kansas City, Kansas",0,0.0,0,0.0,0,0.0,"2010 Kansas City Wizards season || 2008 Kansas City Wizards season || 2009 Kansas City Wizards season || Kansas || Kansas City, Kansas",0,0.0,0,0.0,0,0.0,2008 Kansas City Wizards season || 2010 Kansas City Wizards season || 2009 Kansas City Wizards season || Kansas || D.C. United
5ade636255429939a52fe896,"Kresy, which roughly was a part of the land beyond the so-called Curson Line, was drawn for what reason?","demarcation line between the newly emerging states, the Second Polish Republic, and the Soviet Union",curzon line || kresy,2,1,1.0,1,1.0,1,1.0,Kresy || Curzon Line || Partitions of Poland || Białystok Voivodeship (1919–1939) || Grodno,1,1.0,1,1.0,1,1.0,Kresy || Curzon Line || Partitions of Poland || Białystok Voivodeship (1919–1939) || Beyond Reason (TV series),1,1.0,1,1.0,1,1.0,Kresy || Curzon Line || Partitions of Poland || Białystok Voivodeship (1919–1939) || Grodno,1,1.0,1,1.0,1,1.0,Kresy || Curzon Line || Partitions of Poland || Vilnius || Grodno
5ade66e1554299728e26c713,"What years did Jose Gonzalo Rodriguez Gacha and other leaders of fthe Medallin Cartel operate in Boliva, Colombia, Central America, Peru, the United States, Canada, and Europe?",1970s and 1980s,josé gonzalo rodríguez gacha || medellín cartel,2,1,1.0,1,1.0,1,1.0,Medellín Cartel || Central America || José Gonzalo Rodríguez Gacha || United States || Cali Cartel,1,1.0,1,1.0,1,1.0,Medellín Cartel || Carlos Lehder || José Gonzalo Rodríguez Gacha || Central America || George Jung,1,1.0,1,1.0,1,1.0,Medellín Cartel || Central America || United States || José Gonzalo Rodríguez Gacha || Colombia,0,0.5,1,1.0,1,1.0,Medellín Cartel || Central America || United States || Colombia || Canada
5ade79335542997c77adee38,"The Ran Paul presidential campaign, 2016 event was held at a hotel on what river?",Ohio River,"galt house || rand paul presidential campaign, 2016",2,0,0.5,1,1.0,1,1.0,"Rand Paul presidential campaign, 2016 || Republican Party presidential primaries, 2016 || United States presidential election, 2016 || Evan McMullin presidential campaign, 2016 || President of the United States",1,1.0,1,1.0,1,1.0,"Rand Paul presidential campaign, 2016 || United States presidential election, 2016 || Republican Party presidential primaries, 2016 || Galt House || Rand Paul",1,1.0,1,1.0,1,1.0,"Rand Paul presidential campaign, 2016 || United States presidential election, 2016 || Republican Party presidential primaries, 2016 || Evan McMullin presidential campaign, 2016 || Galt House",1,1.0,1,1.0,1,1.0,"Rand Paul presidential campaign, 2016 || United States presidential election, 2016 || Galt House || Republican Party presidential primaries, 2016 || Evan McMullin presidential campaign, 2016"
5ade7a435542997c77adee3a," The name ""Mountbatten-Windsor"" applies to male-line descendants of the Queen without royal styles and titles which is a Eurpean dynasty resulting in what family?",Mountbatten family,mountbatten family || mountbatten-windsor,2,1,1.0,1,1.0,1,1.0,"Mountbatten-Windsor || House of Windsor || Mountbatten family || Prince Philip, Duke of Edinburgh || Elizabeth II",1,1.0,1,1.0,1,1.0,"Mountbatten-Windsor || Mountbatten family || House of Windsor || Surname || Prince Philip, Duke of Edinburgh",1,1.0,1,1.0,1,1.0,Mountbatten-Windsor || House of Windsor || Mountbatten family || Surname || List of members of the House of Windsor,1,1.0,1,1.0,1,1.0,Mountbatten-Windsor || Mountbatten family || House of Windsor || Surname || Elizabeth II
5ade7fa3554299728e26c727,what is the english name of Émile Verdets editorial?,Annals of Chemistry and of Physics,annales de chimie et de physique || émile verdet,2,0,0.5,1,1.0,1,1.0,Editorial Mazatlan || Émile Verdet || Editorial URSS || Mile (disambiguation) || Émile Puech,1,1.0,1,1.0,1,1.0,Émile Verdet || Mile || Mazatlán || Annales de chimie et de physique || Editorial URSS,0,0.5,1,1.0,1,1.0,Émile Verdet || Mile || Editorial Mazatlan || Editorial URSS || Mile (disambiguation),0,0.5,1,1.0,1,1.0,Émile Verdet || Mile || Editorial Mazatlan || Editorial URSS || Mile (disambiguation)
5ade811e5542992fa25da7a0,"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,marvel classics comics || moby-dick,2,1,1.0,1,1.0,1,1.0,Marvel Classics Comics || Marvel Comics || Classics Illustrated || Moby-Dick || The Three Musketeers,1,1.0,1,1.0,1,1.0,Marvel Classics Comics || Moby-Dick || Classics Illustrated || Marvel Comics || Billy Budd,1,1.0,1,1.0,1,1.0,Marvel Classics Comics || Moby-Dick || Classics Illustrated || Graphic Classics || Melville,1,1.0,1,1.0,1,1.0,Marvel Classics Comics || Classics Illustrated || Moby-Dick || Graphic Classics || Billy Budd
5ade8ad95542992fa25da7b8,Was Talking Heads and Man or Astro-man? formed further north?,Talking Heads,man or astro-man? || talking heads,2,0,0.5,0,0.5,1,1.0,"Man or Astro-man? || Auburn, Alabama || Once in a Lifetime: The Best of Talking Heads || The Best of Talking Heads || Cities (Talking Heads song)",1,1.0,1,1.0,1,1.0,Man or Astro-man? || Talking Heads || The Best of Talking Heads || Talking Heads (series) || Talking Man,1,1.0,1,1.0,1,1.0,"Man or Astro-man? || Talking Heads || Auburn, Alabama || The Best of Talking Heads || Once in a Lifetime: The Best of Talking Heads",1,1.0,1,1.0,1,1.0,"Man or Astro-man? || Man or Astro-man? in Orbit || Talking Heads || Auburn, Alabama || Once in a Lifetime: The Best of Talking Heads"
5ade914b55429939a52fe8f9,What is the tagline of the roller coaster that utilizes the same ride system as Manta?,"""Discover Pure Energy""",blue fire || manta (seaworld san diego),2,1,1.0,1,1.0,1,1.0,Manta (SeaWorld San Diego) || Launched roller coaster || Roller coaster || Steel roller coaster || Blue Fire,1,1.0,1,1.0,1,1.0,Manta (SeaWorld San Diego) || Blue Fire || Mack Rides || Steel roller coaster || Launched roller coaster,1,1.0,1,1.0,1,1.0,Manta (SeaWorld San Diego) || Blue Fire || Roller coaster || Launched roller coaster || Steel roller coaster,1,1.0,1,1.0,1,1.0,Manta (SeaWorld San Diego) || Roller coaster || Blue Fire || Launched roller coaster || Steel roller coaster
5adef1b35542993a75d263af,which Mexican and American film actress is Ethel Houbiers  French voice of ,Salma Hayek Pinault,ethel houbiers || salma hayek,2,1,1.0,1,1.0,1,1.0,Ethel Houbiers || Penélope Cruz || Salma Hayek || Ethel Merman || Ethel Wales,1,1.0,1,1.0,1,1.0,Ethel Houbiers || Salma Hayek || Penélope Cruz || Ethel Merman || Ethel Clayton,1,1.0,1,1.0,1,1.0,Ethel Houbiers || Salma Hayek || Penélope Cruz || Ethel Merman || Irma Carmona,1,1.0,1,1.0,1,1.0,Ethel Houbiers || Salma Hayek || Penélope Cruz || Ethel Merman || Musical theatre
5adef80b5542993a75d263c4,The 2000 British film Snatch was later adapted into a television series for what streaming service?,Crackle,snatch (film) || snatch (tv series),2,1,1.0,1,1.0,1,1.0,Snatch (TV series) || Snatch (film) || Crackle (company) || Shudder (streaming service) || Sequestered (TV series),1,1.0,1,1.0,1,1.0,Snatch (film) || Snatch (TV series) || Crackle (company) || State of Divinity (2000 TV series) || Gilmore Girls: A Year in the Life,1,1.0,1,1.0,1,1.0,Snatch (TV series) || Snatch (film) || Crackle (company) || The Silent Service || Telecrime,1,1.0,1,1.0,1,1.0,Snatch (TV series) || Snatch (film) || Minnow on the Say || The Silent Service || Gilmore Girls: A Year in the Life
5adefcf15542995ec70e8f4c,What position does the First Vice Captain of Juventus play?,centre-back,claudio marchisio || giorgio chiellini,2,0,0.5,0,0.5,1,1.0,Claudio Marchisio || Vice-captain || List of Juventus F.C. managers || Alessandro Bettega || The Captain (play),0,0.5,0,0.5,1,1.0,Vice-captain || The Captain (play) || List of Juventus F.C. managers || Captain (sports) || Claudio Marchisio,0,0.5,1,1.0,1,1.0,Vice-captain || Claudio Marchisio || The Captain (play) || List of Juventus F.C. managers || Alessandro Bettega,0,0.5,0,0.5,1,1.0,Vice-captain || Claudio Marchisio || The Captain (play) || List of Juventus F.C. managers || Captain (sports)
5adf34d35542993a75d26425,Who was the president of the Sinn Fein political party during the Hume-Adams Dialogue?,"Gerard ""Gerry"" Adams",gerry adams || hume–adams dialogue,2,1,1.0,1,1.0,1,1.0,Hume–Adams dialogue || Gerry Adams || John Hume || Sinn Féin || Northern Ireland peace process,1,1.0,1,1.0,1,1.0,Hume–Adams dialogue || Gerry Adams || John Hume || Ruairí Ó Brádaigh || Sinn Féin,1,1.0,1,1.0,1,1.0,Hume–Adams dialogue || Gerry Adams || John Hume || Ruairí Ó Brádaigh || Sinn Féin,1,1.0,1,1.0,1,1.0,Hume–Adams dialogue || Gerry Adams || John Hume || Ruairí Ó Brádaigh || Sinn Féin
5adf37955542993a75d2642e,"What year did the actor, who appeared in ""One Life to Live"" and ""General Hospital"" in 2012, earn a Daytime Emmy Award?",1994,roger howarth || todd manning and blair cramer,2,0,0.0,0,0.0,0,0.5,Starr Manning || Daytime Emmy Award for Outstanding Younger Actress in a Drama Series || One Life to Live || Daytime Emmy Award for Outstanding Supporting Actor in a Drama Series || Daytime Emmy Award for Outstanding Younger Actor in a Drama Series,0,0.5,0,0.5,0,0.5,Starr Manning || Kristen Alderson || Marco Dane || One Life to Live || Roger Howarth,0,0.0,0,0.5,0,0.5,Starr Manning || One Life to Live || General Hospital || Marco Dane || Kristen Alderson,0,0.0,0,0.5,0,0.5,Starr Manning || One Life to Live || General Hospital || Marco Dane || Daytime Emmy Award
5adf37a95542995ec70e8f97,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?",1838,2011–12 vcu rams men's basketball team || virginia commonwealth university,2,0,0.5,1,1.0,1,1.0,2011–12 VCU Rams men's basketball team || 2015–16 VCU Rams men's basketball team || 2009–10 VCU Rams men's basketball team || 2013–14 VCU Rams men's basketball team || 2014–15 VCU Rams men's basketball team,1,1.0,1,1.0,1,1.0,2011–12 VCU Rams men's basketball team || Shaka Smart || Virginia Commonwealth University || 2012–13 VCU Rams men's basketball team || 2013–14 VCU Rams men's basketball team,0,0.5,1,1.0,1,1.0,2011–12 VCU Rams men's basketball team || 2015–16 VCU Rams men's basketball team || 2009–10 VCU Rams men's basketball team || 2013–14 VCU Rams men's basketball team || 2012–13 VCU Rams men's basketball team,1,1.0,1,1.0,1,1.0,2011–12 VCU Rams men's basketball team || Shaka Smart || Virginia Commonwealth University || 2015–16 VCU Rams men's basketball team || 2013–14 VCU Rams men's basketball team
5adf3ab95542992d7e9f92f3, The 2011–12 Houston Rockets season began with the drafting of the player who now plays for what team?,Boston Celtics,2011–12 houston rockets season || marcus morris (basketball),2,0,0.5,1,1.0,1,1.0,2011–12 Houston Rockets season || 1980–81 Houston Rockets season || 2011–12 NBA season || 2006–07 Houston Rockets season || Houston Rockets,1,1.0,1,1.0,1,1.0,2011–12 Houston Rockets season || Marcus Morris (basketball) || 2011–12 NBA season || Chandler Parsons || Nikola Mirotić,1,1.0,1,1.0,1,1.0,2011–12 Houston Rockets season || Chandler Parsons || 2011–12 NBA season || Houston Rockets || Marcus Morris (basketball),1,1.0,1,1.0,1,1.0,2011–12 Houston Rockets season || Chandler Parsons || Houston Rockets || 2011–12 NBA season || Marcus Morris (basketball)
5adf3e835542993a75d26442,Which comic series involves characters such as Nick Fury and Baron von Strucker?,Marvel,fenris (comics) || nick fury: agent of s.h.i.e.l.d. (film),2,0,0.5,0,0.5,1,1.0,Fenris (comics) || Baron Strucker || Werner von Strucker || American comic book || Fiction,0,0.5,0,0.5,1,1.0,Fenris (comics) || Baron Strucker || Nick Fury || American comic book || Werner von Strucker,0,0.5,0,0.5,1,1.0,Fenris (comics) || Baron Strucker || Nick Fury || Werner von Strucker || American comic book,0,0.5,0,0.5,1,1.0,Fenris (comics) || Baron Strucker || Werner von Strucker || Nick Fury || American comic book
5adf3f1d5542992d7e9f9310,What profeesion do Giacomo Benvenuti and Claudio Monteverdi share?,Italian composer,claudio monteverdi || giacomo benvenuti,2,1,1.0,1,1.0,1,1.0,Giacomo Benvenuti || List of musical items in Claudio Monteverdi's L'Orfeo || Claudio Monteverdi || List of compositions by Claudio Monteverdi || Andrea Falconieri,1,1.0,1,1.0,1,1.0,Giacomo Benvenuti || Claudio Monteverdi || Ferrucio Calusio || Monteverdi (crater) || List of compositions by Claudio Monteverdi,1,1.0,1,1.0,1,1.0,Giacomo Benvenuti || Claudio Monteverdi || Ferrucio Calusio || List of musical items in Claudio Monteverdi's L'Orfeo || Andrea Falconieri,1,1.0,1,1.0,1,1.0,Giacomo Benvenuti || Claudio Monteverdi || Ferrucio Calusio || List of compositions by Claudio Monteverdi || List of musical items in Claudio Monteverdi's L'Orfeo
5adf3feb5542993a75d2644c,Did both Anthony Burgess and Tennessee Williams use pen names?,no,anthony burgess || tennessee williams,2,0,0.5,0,0.5,0,0.5,Anthony Burgess || Anthony Burgess bibliography || Anthony Burgess: A Life || Manchester || Shakespeare (Anthony Burgess),0,0.5,0,0.5,0,0.5,Anthony Burgess || Anthony Joseph Burgess || Shakespeare (Anthony Burgess) || Anthony Burgess: A Life || Anthony Williams,0,0.5,0,0.5,0,0.5,Anthony Burgess || Anthony Burgess: A Life || Anthony Burgess bibliography || Shakespeare (Anthony Burgess) || Manchester,0,0.5,0,0.5,0,0.5,Anthony Burgess || Anthony Burgess: A Life || Shakespeare (Anthony Burgess) || Revolutionary Sonnets and Other Poems || Anthony Burgess bibliography
5adf400a5542993a75d2644e,What type of submarine was the non-nuclear U-32?,German Type 212 class,german submarine u-32 (s182) || type 212 submarine,2,0,0.5,1,1.0,1,1.0,German submarine U-32 (S182) || German submarine U-32 (1937) || Type 095 submarine || Type 091 submarine || Type 092 submarine,1,1.0,1,1.0,1,1.0,Type 212 submarine || German submarine U-32 (S182) || German submarine U-32 (1937) || Nuclear submarine || Submarine,0,0.5,1,1.0,1,1.0,German submarine U-32 (S182) || German submarine U-32 (1937) || Submarine || Type 091 submarine || Type 095 submarine,1,1.0,1,1.0,1,1.0,German submarine U-32 (S182) || German submarine U-32 (1937) || Type 212 submarine || Type 091 submarine || Submarine
5adf4da15542995534e8c780,Are Philip Cortez and Julian Castro democratic or republican?,Democratic,julian castro || philip cortez,2,1,1.0,1,1.0,1,1.0,Philip Cortez || Julian Castro || Democratic Party (United States) || List of mayors of San Antonio || San Antonio City Council,1,1.0,1,1.0,1,1.0,Philip Cortez || Julian Castro || Democratic Party (United States) || Politician || San Antonio City Council,1,1.0,1,1.0,1,1.0,Philip Cortez || Julian Castro || Politician || Democratic Party (United States) || San Antonio City Council,1,1.0,1,1.0,1,1.0,Philip Cortez || Julian Castro || Politician || Democratic Party (United States) || Julian L. McPhillips
5adf5e285542992d7e9f9323,"When was the judge born who made notable contributions to the trial of the man who tortured, raped, and murdered eight student nurses from South Chicago Community Hospital on the night of July 13-14, 1966?","June 4, 1931",louis b. garippo || richard speck,2,0,0.5,0,0.5,1,1.0,Richard Speck || Mass murder || Dolores Della Penna || Empty Eyes (CSI: Crime Scene Investigation) || Night Call Nurses,0,0.5,1,1.0,1,1.0,Richard Speck || Dolores Della Penna || Empty Eyes (CSI: Crime Scene Investigation) || Mass murder || Gang rape,0,0.5,0,0.5,1,1.0,Richard Speck || Torture || Mass murder || Empty Eyes (CSI: Crime Scene Investigation) || Dolores Della Penna,0,0.5,0,0.5,1,1.0,Richard Speck || Dolores Della Penna || Mass murder || Empty Eyes (CSI: Crime Scene Investigation) || Torture
5adf74255542992d7e9f937d,At which level of French football does the football team named after the manager of France national team play?,Championnat National 3,aviron bayonnais fc || didier deschamps,2,0,0.0,0,0.0,0,0.0,France national football B team || France national football team manager || France national under-21 football team || France national football team records || Xavier Gravelaine,0,0.0,0,0.0,0,0.0,France national football team manager || José Arribas || Jean Snella || France national under-21 football team || France national under-20 football team,0,0.0,0,0.0,0,0.0,France national football team manager || France national football B team || France national under-21 football team || José Arribas || France national under-20 football team,0,0.0,0,0.0,0,0.0,France national football B team || José Arribas || France national football team manager || France national under-21 football team || Jean Snella
